Year,Month,Day,Place,Hot.Dogs,MINS,NAME,CONTEST,Qual,Gender,Location
2012,Jun,2,4th,15,10,"""Beautiful"" Brian Seiken",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2012,Jun,2,5th,14,10,Andrew Kossuth,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2012,Jun,2,?,7.5,10,Brandon Rudolf,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2012,Jun,2,1st,20,10,"Maria ""Edible""",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Queens, NY"
2012,Jun,2,?,7.125,10,"""Hurricane"" Connie",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Queens, NY"
2012,Jun,2,?,?,10,Kira Nightingale,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Queens, NY"
2012,May,19,1st,45,10,"Tim ""Eater X"" Janus",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Atlantic City, NJ"
2012,May,19,2nd,30,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Atlantic City, NJ"
2012,May,19,3rd,25,10,"Marcos ""The Monster"" Owens",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Atlantic City, NJ"
2012,May,19,4th,22,10,Yasir Salem,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Atlantic City, NJ"
2012,May,19,5th,20.5,10,"Eric ""Steakbellie"" Livingston",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Atlantic City, NJ"
2012,May,19,6th,19.5,10,Justin Mih,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Atlantic City, NJ"
2012,May,19,7th,11,10,C Langford,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Atlantic City, NJ"
2012,May,19,7th,11,10,Joe Lopardo,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Atlantic City, NJ"
2012,May,19,9th,8.5,10,K Marshall,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Atlantic City, NJ"
2012,May,19,10th,8,10,M Sinkevich,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Atlantic City, NJ"
2012,May,19,10th,8,10,A Younes,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Atlantic City, NJ"
2012,May,19,1st,18.5,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Atlantic City, NJ"
2012,May,12,1st,33,10,"Adrian ""The Rabbit"" Morgan",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Naples, FL"
2012,May,12,2nd,24,10,"Kevin ""LA Beast"" Strahle",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Naples, FL"
2012,May,12,3rd,19,10,Kyle Nestel,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Naples, FL"
2012,May,12,4th,17,10,Jon Bello,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Naples, FL"
2012,May,12,1st,4.5,10,Laura Riehman,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Naples, FL"
2012,Apr,28,1st,30,10,"Sean ""Flash"" Gordon",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2012,Apr,28,2nd,27,10,"Rich ""The Locust"" LeFevre",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2012,Apr,28,3rd,22,10,Ron Koch,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2012,Apr,28,3rd,22,10,"Juan ""more bite"" Rodriguez",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2012,Apr,28,1st,27,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Las Vegas, NV"
2012,Apr,28,2nd,9.5,10,"Mary ""I Love 'em HOT!"" Bowers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Las Vegas, NV"
2012,Apr,21,1st,37,10,"Pat ""Deep Dish"" Bertoletti",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Garden City, MI"
2012,Apr,21,2nd,14,10,"Craig ""The Keg"" Reed",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Garden City, MI"
2012,Apr,21,2nd,14,10,"Benjamin ""The Wolf"" Taylor",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Garden City, MI"
2012,Apr,21,1st,17,10,Meredith Boxberger,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Garden City, MI"
2011,Jul,4,1st,62,10,"Joey ""Jaws"" Chestnut",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,2nd,53,10,"Pat ""Deep Dish"" Bertoletti",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,3rd,45,10,"Tim ""Eater X"" Janus",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,4th,39,10,"Bob ""The Notorious B.O.B."" Shoudt",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,5th,34,10,"Sean ""Flash"" Gordon",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,5th,34,10,"Matt ""Megatoad"" Stonie",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,7th,33.5,10,"Erik ""The Red"" Denmark",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,8th,31,10,"Adrian ""The Rabbit"" Morgan",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,9th,27,10,"Aaron ""A-Train"" Osthoff",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,10th,25.5,10,"Pete ""PrettyBoy"" Davekos",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,11th,25,10,"Pat ""from Moonachie"" Philbin",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,12th,23,10,"""Big"" Brian Subich",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,12th,23,10,"Damon ""The Omen"" Wells",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,14th,21,10,Ming Kui Lu,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,15th,14,10,"Yat Ming ""Chris"" Lam",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,16th,11,10,Tai Loi Mak,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,DQ,?,10,"Tim ""Gravy"" Brown",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2011,Jul,4,1st,40,10,"Sonya ""The Black Widow"" Thomas",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2011,Jul,4,2nd,29.5,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2011,Jul,4,3rd,28.5,10,"Stephanie ""Xanadu"" Torres",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2011,Jul,4,4th,20,10,"Michelle ""Cardboard Shell"" Lesco",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2011,Jul,4,5th,16,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2011,Jul,4,6th,15,10,"Maria ""Edible""",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2011,Jul,4,7th,8.5,10,Laura Leu,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2011,Jul,4,8th,4,10,"Grace ""Man Eater"" Lee",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2011,Jul,4,9th,3,10,Lauren Gallagher,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2011,Jun,25,1st,32,10,"Matt ""Megatoad"" Stonie",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Fishkill, NY"
2011,Jun,25,2nd,27.5,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Fishkill, NY"
2011,Jun,25,3rd,26.5,10,"Allen ""Shredder"" Goldstein",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Fishkill, NY"
2011,Jun,25,4th,22,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Fishkill, NY"
2011,Jun,25,5th,20,10,Yasir Salem,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Fishkill, NY"
2011,Jun,25,6th,17.5,10,Anthony Serino,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Fishkill, NY"
2011,Jun,25,7th,15.25,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Fishkill, NY"
2011,Jun,25,8th,10,10,Drew Altavilla,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Fishkill, NY"
2011,Jun,25,9th,8.5,10,Mike Sola,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Fishkill, NY"
2011,Jun,25,10th,8,10,John Watson,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Fishkill, NY"
2011,Jun,25,1st,12,10,"Maria ""Edible""",Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Fishkill, NY"
2011,Jun,18,1st,16,10,"Yat Ming ""Chris"" Lam",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Beijing, China"
2011,Jun,18,2nd,13,10,Lu Mingkui,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Beijing, China"
2011,Jun,18,3rd,12,10,Wang Ranlong,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Beijing, China"
2011,Jun,18,?,4,10,Ding Qian,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Beijing, China"
2011,Jun,18,1st,20,10,"""Big"" Brian Subich",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Charlotte, NC"
2011,Jun,18,2nd,19.5,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Charlotte, NC"
2011,Jun,18,3rd,13,10,Travis Wheeler,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Charlotte, NC"
2011,Jun,18,4th,12,10,Damien Boykin,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Charlotte, NC"
2011,Jun,18,5th,11,10,"Paul ""BoneBreaker"" Barlow, Jr.",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Charlotte, NC"
2011,Jun,18,?,10,10,Brian Szontagh,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Charlotte, NC"
2011,Jun,18,1st,12.5,10,"Grace ""Man Eater"" Lee",Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Charlotte, NC"
2011,Jun,12,1st,26.5,10,"Damon ""The Omen"" Wells",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Hawthorne, CA"
2011,Jun,12,1st,23,10,"Adrian ""The Rabbit"" Morgan",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Thackerville, OK"
2011,Jun,12,2nd,25,10,"Matt ""Megatoad"" Stonie",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Hawthorne, CA"
2011,Jun,12,2nd,17.75,10,"""Nasty"" Nathan Biller",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Thackerville, OK"
2011,Jun,12,3rd,21,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Hawthorne, CA"
2011,Jun,12,3rd,17,10,Yasir Salem,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Thackerville, OK"
2011,Jun,12,4th,20,10,"Benjamin ""The Wolf"" Taylor",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Hawthorne, CA"
2011,Jun,12,5th,17,10,Kevin Ross,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Hawthorne, CA"
2011,Jun,12,6th,11,10,Fran Sur,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Hawthorne, CA"
2011,Jun,12,7th,10,10,"Naader ""Freak8r"" Reda",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Hawthorne, CA"
2011,Jun,12,7th,10,10,Peter Ruiz,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Hawthorne, CA"
2011,Jun,12,9th,9,10,Vincent Arias,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Hawthorne, CA"
2011,Jun,12,9th,9,10,Cliff Cortes,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Hawthorne, CA"
2011,Jun,12,11th,8,10,Barry Ross,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Hawthorne, CA"
2011,Jun,12,1st,8.5,10,Christine Kitchenmaster,Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Hawthorne, CA"
2011,Jun,12,1st,5,10,"""Hurricane"" Katrina Klein",Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Thackerville, OK"
2011,Jun,12,2nd,4,10,Vanessa Ramirez,Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Hawthorne, CA"
2011,Jun,11,1st,29,10,"Erik ""The Red"" Denmark",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Tempe, AZ"
2011,Jun,11,2nd,21.5,10,"Chiun ""Jimmy"" Peng",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Tempe, AZ"
2011,Jun,11,3rd,18,10,Kobi Bauer,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Tempe, AZ"
2011,Jun,11,4th,13,10,"Ryan ""Big Red"" McKillop",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Tempe, AZ"
2011,Jun,11,1st,21.5,10,"Michelle ""Cardboard Shell"" Lesco",Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Tempe, AZ"
2011,Jun,8,1st,28,10,"Aaron ""A-Train"" Osthoff",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Pittsburgh, PA"
2011,Jun,8,2nd,27,10,"Micah ""Wing Kong"" Collins",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Pittsburgh, PA"
2011,Jun,8,3rd,22,10,"""Big"" Brian Subich",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Pittsburgh, PA"
2011,Jun,8,4th,16,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Pittsburgh, PA"
2011,Jun,8,4th,16,10,"Ted ""Sixburgh Psycho"" Wilson",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Pittsburgh, PA"
2011,Jun,8,6th,9.5,10,Cale Kirby,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Pittsburgh, PA"
2011,Jun,8,7th,9,10,Jaymi Wilson,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Pittsburgh, PA"
2011,Jun,8,8th,7.5,10,Steve Meyers,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Pittsburgh, PA"
2011,Jun,8,8th,7.5,10,Kurtis Rucker,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Pittsburgh, PA"
2011,Jun,8,10th,5,10,Justin Purtee,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Pittsburgh, PA"
2011,Jun,8,1st,28,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Pittsburgh, PA"
2011,Jun,4,1st,45,10,"Tim ""Eater X"" Janus",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Queens, NY"
2011,Jun,4,2nd,37,10,"Bob ""The Notorious B.O.B."" Shoudt",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Queens, NY"
2011,Jun,4,3rd,24,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Queens, NY"
2011,Jun,4,4th,17,10,Justin Chung,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Queens, NY"
2011,Jun,4,5th,13,10,Nicholas Sidelnik,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Queens, NY"
2011,Jun,4,6th,12,10,Jeff Cerulli,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Queens, NY"
2011,Jun,4,6th,12,10,Andrew LaBabera,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Queens, NY"
2011,Jun,4,8th,11,10,Michael Champness,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Queens, NY"
2011,Jun,4,8th,11,10,Chris Tichenor,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Queens, NY"
2011,Jun,4,10th,8.5,10,"Matty ""Meatballz""",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Queens, NY"
2011,Jun,4,11th,4,10,Greg Brown,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Queens, NY"
2011,Jun,4,1st,7,10,Laura Leu,Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Queens, NY"
2011,Jun,2,1st,6,6 ,David Clark,Nathan's Famous Hot Dog Eating Contest ,Qualifier , amateurs,"Cleveland, OH"
2011,Jun,2,1st,38,10,"Pat ""Deep Dish"" Bertoletti",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Cleveland, OH"
2011,Jun,2,2nd,18,10,Scott Bickel,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Cleveland, OH"
2011,Jun,2,3rd,17,10,Jacob Larry,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Cleveland, OH"
2011,Jun,2,3rd,17,10,"Jeremy ""The Jowl"" Park",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Cleveland, OH"
2011,Jun,2,?,10,10,Tracy Goode,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Cleveland, OH"
2011,Jun,2,?,10,10,"Craig ""The Keg"" Reed",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Cleveland, OH"
2011,Jun,2,1st,7,10,Jamie Park,Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Cleveland, OH"
2011,May,28,1st,27,10,"Pat ""from Moonachie"" Philbin",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Atlantic City, NJ"
2011,May,28,2nd,26.5,10,"Aaron ""A-Train"" Osthoff",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Atlantic City, NJ"
2011,May,28,3rd,22,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Atlantic City, NJ"
2011,May,28,4th,18.25,10,"Eric ""Steakbellie"" Livingston",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Atlantic City, NJ"
2011,May,28,5th,15,10,Yasir Salem,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Atlantic City, NJ"
2011,May,28,6th,14.5,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Atlantic City, NJ"
2011,May,28,7th,12,10,Joe Lopardo,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Atlantic City, NJ"
2011,May,28,8th,11,10,Tom Grille,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Atlantic City, NJ"
2011,May,28,9th,10,10,Andrew Kossuth,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Atlantic City, NJ"
2011,May,28,10th,4.5,10,Tengiz Mammadov,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Atlantic City, NJ"
2011,May,28,1st,34,10,"Sonya ""The Black Widow"" Thomas",Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Atlantic City, NJ"
2011,May,28,2nd,8,10,Elise Rosenberg,Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Atlantic City, NJ"
2011,May,28,3rd,6,10,Kira Nightingale,Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Atlantic City, NJ"
2011,May,21,1st,25,10,"Pete ""PrettyBoy"" Davekos",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Foxborough (Boston), MA"
2011,May,21,2nd,11,10,Dan Coonan,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Foxborough (Boston), MA"
2011,May,21,2nd,11,10,Robert O'Neil,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Foxborough (Boston), MA"
2011,May,21,4th,10,10,"Tim ""Big Muff"" Michaud",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Foxborough (Boston), MA"
2011,May,21,5th,9,10,Joao Paulo,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Foxborough (Boston), MA"
2011,May,21,1st,3,10,Lauren Gallagher,Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Foxborough (Boston), MA"
2011,May,14,1st,28.75,10,"Tim ""Gravy"" Brown",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Newnan, GA"
2011,May,14,2nd,16,10,"Larry ""The Legend"" McNeil",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Newnan, GA"
2011,May,14,3rd,12,10,"Steve ""Pi Guy"" Martin",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Newnan, GA"
2011,May,14,4th,11,10,Damien Boykin,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Newnan, GA"
2011,May,14,5th,?,10,"Paul ""BoneBreaker"" Barlow, Jr.",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Newnan, GA"
2011,May,14,1st,13,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Newnan, GA"
2011,May,14,2nd,9,10,"Dee ""Princess Pi-Anna"" Martin",Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Newnan, GA"
2011,Apr,23,1st,30,10,"Sean ""Flash"" Gordon",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Las Vegas, NV"
2011,Apr,23,2nd,27,10,"Adrian ""The Rabbit"" Morgan",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Las Vegas, NV"
2011,Apr,23,3rd,21,10,"Rich ""The Locust"" LeFevre",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Las Vegas, NV"
2011,Apr,23,4th,19,10,"Travis ""Chewy"" Fowler",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Las Vegas, NV"
2011,Apr,23,?,18,10,Ron Koch,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Las Vegas, NV"
2011,Apr,23,?,13,10,Dan Allard,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Las Vegas, NV"
2011,Apr,23,?,8.5,10,Jason Scarincio,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"Las Vegas, NV"
2011,Apr,23,1st,23,10,"Stephanie ""Xanadu"" Torres",Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Las Vegas, NV"
2011,Apr,23,?,?,10,Christine Kitchenmaster,Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"Las Vegas, NV"
2010,Jul,4,1st,54,10,"Joey ""Jaws"" Chestnut",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,2nd,45,10,"Tim ""Eater X"" Janus",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,3rd,37,10,"Pat ""Deep Dish"" Bertoletti",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,4th,36,10,"Sonya ""The Black Widow"" Thomas",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,5th,34,10,"Bob ""The Notorious B.O.B."" Shoudt",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,6th,32,10,"Erik ""The Red"" Denmark",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,7th,31,10,"Tim ""Gravy"" Brown",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,8th,28,10,"Allen ""Shredder"" Goldstein",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,9th,27,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,9th,27,10,"""Big"" Ben Monson",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,11th,26.5,10,"Sean ""Flash"" Gordon",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,12th,24,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,12th,24,10,"Pete ""PrettyBoy"" Davekos",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,14th,20,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,15th,15.5,10,"Bryan ""Big Sexy"" Beard",Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jul,4,16th,11,10,Kristopher Adams,Nathan's Famous Hot Dog Eating Contest,,,"Brooklyn, NY"
2010,Jun,26,1st,46,10,"Tim ""Eater X"" Janus",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Queens, NY"
2010,Jun,26,1st,28.25,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
2010,Jun,26,1st,25,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Escondido, CA"
2010,Jun,26,2nd,25.5,10,"Allen ""Shredder"" Goldstein",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
2010,Jun,26,2nd,22,10,"Adrian ""The Rabbit"" Morgan",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Escondido, CA"
2010,Jun,26,2nd,22,10,"Pat ""from Moonachie"" Philbin",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Queens, NY"
2010,Jun,26,3rd,24,10,"Micah ""Wing Kong"" Collins",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
2010,Jun,26,3rd,21,10,"Brian ""Dud Light"" Dudzinski",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Queens, NY"
2010,Jun,26,3rd,21,10,"Damon ""The Omen"" Wells",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Escondido, CA"
2010,Jun,26,4th,21,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest ,Qualifier ,,"Fishkill, NY"
